pr_number,pr_head_commit,commit_hash,pr_description,commit_message,diff_text,reverted,revert_type,first_commit_files,first_commit_lines,first_commit_snaps,pr_total_commits,pr_final_files,pr_final_lines
1060,fce1753393370071d0c105924b32ad99101b31ba,fce1753393370071d0c105924b32ad99101b31ba,"**Overview**
We were getting a bunch of prop type errors in the console for buttons - this should be fixed in `ui-box`, but this is a workaround for now. 


**Screenshots (if applicable)**
Before: 
![image](https://user-images.githubusercontent.com/5349500/94146003-32a45980-fe28-11ea-8342-ebd7a5985455.png)

After: 
![image](https://user-images.githubusercontent.com/5349500/94146044-3cc65800-fe28-11ea-811f-2b9b9040d6cd.png)


**Documentation**
- [ ] Updated Typescript types and/or component PropTypes
- [ ] Added / modified component docs
- [ ] Added / modified Storybook stories
","update snaps
",,0,,1,2,1,2,2,4
1061,c45033c6148c356cd99c35c92b3ad81f7ea42109,c45033c6148c356cd99c35c92b3ad81f7ea42109,"**Overview**
This PR: 

- Fixes line heights to be 16px for smaller textinputs + 18px for larger ones. This also helps stuff look much better in Textarea.
- Fixes some CSS specificity weirdness that was happening when focusing on an invalid text input.
- Makes ids unique in the `<TextInput />` Storybook stories. (Chrome will say something otherwise)

**Screenshots (if applicable)**
https://www.loom.com/share/e6395b2a88bc4ed280f0a1a0cf594af2


**Documentation**
- [ ] Updated Typescript types and/or component PropTypes
- [ ] Added / modified component docs
- [ ] Added / modified Storybook stories
","update snaps
",,0,,1,2,1,4,6,71
1064,b848f1aaeef6d847b388a5bb4f2a318f03a39d5a,ba05b061e4890c9db28756ea3ef229d9592b1f6f,"**Overview**
This PR goes through an initial round of reconciliation to get the default theme closer to the real thing. 

Summary of changes: 
- Tooltips get back their max width of 240px 
- Input padding is 2px shorter on both sides (10px instead of 12px -- 12px is still preserved for the default theme)
- Menu row items preserve intent (and properly render the right text colors)
- Alerts with icons + children now get padding applied to the children (like they should've before) 
- Modals with intent properly render the button in all cases
- Search input icon is fixed (gray600 is only a color on the default theme)
- Removed the placeholder hover effect on inputs for the default theme


**Screenshots (if applicable)**


**Documentation**
- [ ] Updated Typescript types and/or component PropTypes
- [ ] Added / modified component docs
- [x] Added / modified Storybook stories
","updates
",,0,,1,9,1,5,21,107
1067,58e283b381b2a98758340280876508e01e930e8f,58e283b381b2a98758340280876508e01e930e8f,"**Overview**
Fixing this - input appearance of `none` shouldn't have a focus ring. 


**Screenshots (if applicable)**


**Documentation**
- [ ] Updated Typescript types and/or component PropTypes
- [ ] Added / modified component docs
- [ ] Added / modified Storybook stories
","update snap
",,0,,1,2,1,2,2,14
1074,4b4f45400aaea1f445d8698947c1a67428c42988,0393149426341fd2b0eb1b14669fd20862c41a6b,"**Overview**
Left a comment in the theme context provider explaining why we're doing this for now. Once we untangle a new Toaster API + ship v6 completely, we can remove this. 


**Screenshots (if applicable)**


**Documentation**
- [ ] Updated Typescript types and/or component PropTypes
- [ ] Added / modified component docs
- [ ] Added / modified Storybook stories
","update snaps
",,0,,3,72,3,3,5,82
1082,101f3507aa4bb3c670f05e569acd6733ac551870,101f3507aa4bb3c670f05e569acd6733ac551870,"**Overview**
This breaks cases where consumers can put a button inside a `form` without explicitly setting `type=""submit""`


**Screenshots (if applicable)**


**Documentation**
- [ ] Updated Typescript types and/or component PropTypes
- [ ] Added / modified component docs
- [ ] Added / modified Storybook stories
","update snaps
",,0,,1,2,1,2,2,3
1086,5442476bb0e5141090a2656f952b9d480b1a97aa,5442476bb0e5141090a2656f952b9d480b1a97aa,"<!---
Hello! And thanks for contributing to Evergreen 🎉

We appreciate the time you took to open this pull request.
Please take a couple more minutes to document your pull request to ensure we can quickly review it and provide you feedback.

Unfortunately, if we do not have enough information or the feature doesn't align with our roadmap, we might respectfully thank you for your time and close the issue.

Please respect our [Code of Conduct](https://github.com/segmentio/evergreen/blob/master/.github/CODE_OF_CONDUCT.md).
--->

**Overview**
Fix the ability to not pass a title to alerts

**Screenshots (if applicable)**

**V6**
![image](https://user-images.githubusercontent.com/17129452/95278474-1ed3fc80-0805-11eb-99a4-e583a16104d3.png)


**V5**
![image](https://user-images.githubusercontent.com/17129452/95278498-2bf0eb80-0805-11eb-8d56-d100d85d6427.png)


**Documentation**
- [ ] Updated Typescript types and/or component PropTypes
- [ ] Added / modified component docs
- [ ] Added / modified Storybook stories
","Update snapshots
",,0,,1,126,1,2,3,185
1088,ee7c76f733e3ce34edc3c1c47854956983bd06a7,ee7c76f733e3ce34edc3c1c47854956983bd06a7,"<!---
Hello! And thanks for contributing to Evergreen 🎉

We appreciate the time you took to open this pull request.
Please take a couple more minutes to document your pull request to ensure we can quickly review it and provide you feedback.

Unfortunately, if we do not have enough information or the feature doesn't align with our roadmap, we might respectfully thank you for your time and close the issue.

Please respect our [Code of Conduct](https://github.com/segmentio/evergreen/blob/master/.github/CODE_OF_CONDUCT.md).
--->

**Overview**
Fix border colors on hover for default buttons with intents

**Screenshots (if applicable)**
Ex. danger button
![image](https://user-images.githubusercontent.com/17129452/95396000-c0feed80-08b4-11eb-9588-00b83b7b3dee.png)

**Documentation**
- [ ] Updated Typescript types and/or component PropTypes
- [ ] Added / modified component docs
- [ ] Added / modified Storybook stories
","Update snapshots
",,0,,1,2,1,2,2,25
1118,fbc15ab8525db00bf7eec875c8797b73309ce42e,6eb1a957a05fa362cb2e3478ceafb18efdcd20bc,"**Overview**
This PR adds a custom snapshot serializer so we can extract styles out of leaf nodes - there's probably more interesting things we can do here, i.e. rendering custom placeholders that are then referenced by styles. For a lot of our base components though that are comprised of a single `<Box />` (`<Button />` included), this gives us some safety towards making changes. 

**Screenshots (if applicable)**



**Documentation**
- [ ] Updated Typescript types and/or component PropTypes
- [ ] Added / modified component docs
- [ ] Added / modified Storybook stories
","Add some baseline testing to our typography components
","diff --git a/src/typography/__tests__/Heading.test.js b/src/typography/__tests__/Heading.test.js
new file mode 100644
index 0000000..21fd73e
--- /dev/null
+++ b/src/typography/__tests__/Heading.test.js
@@ -0,0 +1,39 @@
+import React from 'react'
+import { render, screen } from '@testing-library/react'
+import renderer from 'react-test-renderer'
+import { UIBoxSerializer } from '../../../lib/testing'
+import { ThemeProvider } from '../../theme'
+import { defaultTheme } from '../../themes'
+import Heading from '../src/Heading'
+
+expect.addSnapshotSerializer(UIBoxSerializer)
+
+test.each([
+  ['size 100', 100],
+  ['size 200', 200],
+  ['size 300', 300],
+  ['size 400', 400],
+  ['size 500', 500],
+  ['size 600', 600],
+  ['size 700', 700],
+  ['size 800', 800],
+  ['size 900', 900]
+])('<Heading /> %s renders as expected', (_, size) => {
+  const component = (
+    <ThemeProvider value={defaultTheme}>
+      <Heading size={size}>{`Heading ${size}`}</Heading>
+    </ThemeProvider>
+  )
+  const tree = renderer.create(component).toJSON()
+  expect(tree).toMatchSnapshot()
+})
+
+test('Heading lets you override the underlying DOM element', async () => {
+  render(
+    <ThemeProvider value={defaultTheme}>
+      <Heading is=""h1"">Testing h1</Heading>
+    </ThemeProvider>
+  )
+
+  expect(screen.getByText('Testing h1', { selector: 'h1' })).toBeTruthy()
+})

diff --git a/src/typography/__tests__/Text.test.js b/src/typography/__tests__/Text.test.js
new file mode 100644
index 0000000..95cc2e1
--- /dev/null
+++ b/src/typography/__tests__/Text.test.js
@@ -0,0 +1,66 @@
+import React from 'react'
+import { render } from '@testing-library/react'
+import renderer from 'react-test-renderer'
+import { UIBoxSerializer } from '../../../lib/testing'
+import { ThemeProvider } from '../../theme'
+import { defaultTheme } from '../../themes'
+import Text from '../src/Text'
+
+expect.addSnapshotSerializer(UIBoxSerializer)
+
+test.each([
+  ['size 300', 300],
+  ['size 400', 400],
+  ['size 500', 500],
+  ['size 600', 600]
+])('<Text /> %s renders as expected', (_, size) => {
+  const component = (
+    <ThemeProvider value={defaultTheme}>
+      <Text size={size}>{`Text ${size}`}</Text>
+    </ThemeProvider>
+  )
+  const tree = renderer.create(component).toJSON()
+  expect(tree).toMatchSnapshot()
+})
+
+describe('Colors', () => {
+  test('<Text /> accepts arbitrary theme values for color', () => {
+    const component = (
+      <ThemeProvider value={defaultTheme}>
+        <Text color=""muted"">Testing</Text>{' '}
+      </ThemeProvider>
+    )
+    const tree = renderer.create(component).toJSON()
+    expect(tree).toMatchSnapshot()
+  })
+
+  test('<Text /> does not render any color when a non-theme color is passed in ', () => {
+    const component = (
+      <ThemeProvider value={defaultTheme}>
+        <Text color=""SOMETHING DOESNT EXISt"">Testing</Text>{' '}
+      </ThemeProvider>
+    )
+    const tree = renderer.create(component).toJSON()
+    expect(tree).toMatchSnapshot()
+  })
+})
+
+describe('Sizing', () => {
+  const originalConsoleError = console.error
+  const mockFn = jest.fn()
+  beforeEach(() => {
+    console.error = mockFn
+  })
+
+  afterEach(() => {
+    console.error = originalConsoleError
+  })
+
+  test('<Text /> has undefined behavior when trying to set arbitrary sizes', () => {
+    render(<Text size={800} />)
+    expect(mockFn.mock.calls.length).toEqual(1)
+    expect(mockFn.mock.calls[0][0]).toEqual(
+      expect.stringContaining('Invalid prop `size`')
+    )
+  })
+})
",0,,9,594,2,4,11,604
1124,fb8e0252b0dde7cac5a1090232d02f904f06019e,fb8e0252b0dde7cac5a1090232d02f904f06019e,"**Overview**


**Screenshots (if applicable)**


**Documentation**
- [ ] Updated Typescript types and/or component PropTypes
- [ ] Added / modified component docs
- [ ] Added / modified Storybook stories
","ok lets try this again
",,0,,1,56,1,3,4,76
